bodyType,color,condition,drive,engineDisplacement,enginePower,equipment,fuelType,mileage,modelDate,name,numberOfDoors,owners,price,productionDate,rabber,technicalPassport,vehicleTransmission
2,5,3,2,2.0,177,1,1,202000,10,20d,5,3,670000,9,0,0,1
2,6,3,2,2.0,177,2,1,205000,13,20d,5,2,630000,11,0,1,1
2,14,3,2,3.0,235,3,1,134000,12,30d,5,2,1350000,12,0,1,1
1,2,3,1,2.8,193,2,2,273900,24,528Li,4,3,240000,24,0,0,2
1,14,3,1,3.0,188,1,2,400000,33,730Li,4,3,124000,31,0,1,2
1,3,3,1,2.5,170,1,2,520000,24,523i,4,3,170000,21,0,0,1
2,6,3,2,3.0,231,3,2,316000,16,30i,5,3,480000,15,0,1,1
3,1,3,1,1.6,115,1,2,126000,12,116i,3,3,490000,9,0,1,1
1,6,3,1,2.5,192,3,2,340000,21,325d,4,3,600000,19,0,0,1
1,8,3,1,2.5,170,1,2,230000,21,323i,4,3,270000,22,0,0,1
1,1,3,1,2.5,204,2,2,154000,10,523i,4,2,1200000,10,0,1,1
1,1,3,1,2.0,150,2,2,450000,32,520d,4,3,150000,28,0,0,2
2,1,3,2,3.0,286,2,1,189200,12,35d,5,3,1200000,11,0,1,1
2,6,3,2,3.0,306,1,2,133650,12,35i,5,3,977000,10,0,1,1
2,6,3,2,3.0,272,4,2,242000,13,3.0si,5,3,690000,13,0,1,1
1,3,3,1,2.0,136,1,2,221000,11,318d,4,2,520000,10,0,1,1
2,8,3,2,3.0,204,3,1,279000,16,30d,5,3,490000,16,0,1,1
1,8,3,1,2.5,170,3,2,283000,24,523i,4,3,360000,21,0,0,2
2,8,3,2,4.4,320,3,2,230000,16,4.4i,5,2,450000,14,0,1,1
4,1,3,1,3.0,231,2,2,270000,21,330i,2,3,420000,18,0,1,1
2,1,3,2,3.0,306,1,2,179000,12,35i,5,2,1100000,12,0,1,1
1,1,3,1,2.5,218,3,2,355000,17,525i,4,3,420000,15,0,1,1
2,8,3,2,3.0,231,2,2,310000,20,30i,5,3,460000,17,0,1,1
3,5,3,1,1.6,102,1,2,376000,29,Competition,3,3,99900,25,0,0,2
2,3,3,2,3.0,231,2,2,277877,16,30i,5,3,495000,17,0,1,1
6,6,3,1,4.4,407,3,2,137000,10,Gran Turismo,5,3,810000,11,0,1,1
3,2,3,1,1.6,115,1,2,133000,12,116i,5,3,535000,9,0,1,1
1,14,3,1,1.8,115,1,2,350000,29,318d,4,3,70000,26,0,0,2
2,1,3,2,3.0,218,2,1,236000,16,30d,5,3,650000,15,0,0,1
3,2,3,1,1.6,115,2,2,242000,12,116i,5,3,360000,12,0,1,1
2,1,3,2,2.5,218,1,2,234000,13,25i,5,3,525000,12,0,0,1
1,9,3,1,2.2,170,2,2,261000,17,520d,4,3,450000,17,0,1,1
1,8,3,2,2.5,192,1,2,235000,18,325d,4,3,410000,19,0,0,2
2,1,3,2,2.5,218,1,2,251000,13,25i,5,3,630000,12,0,1,1
2,6,3,2,4.8,355,3,2,203000,13,48i,5,3,888000,12,0,1,1
2,1,3,2,3.0,231,2,2,330000,20,30i,5,3,560000,19,0,1,1
1,15,3,1,2.2,170,2,2,259410,18,320i,4,3,345000,18,0,0,1
1,1,3,1,2.5,218,1,2,216340,12,525i,4,2,630000,12,0,1,1
1,2,3,1,2.5,204,3,2,159000,10,523i,4,3,888000,9,0,1,1
1,3,3,1,2.0,150,1,2,213000,14,320i,4,3,425000,15,0,1,1
2,1,3,2,3.0,272,3,2,182300,13,30i,5,2,640000,13,0,1,1
1,1,3,1,2.5,192,3,2,285000,19,525i,4,3,520000,17,0,0,1
1,1,3,1,2.5,170,1,2,104000,29,323i,4,3,180000,25,0,0,1
2,6,3,2,3.0,231,3,2,206000,16,30i,5,3,655000,15,0,0,1
1,1,3,1,2.2,170,2,2,249867,19,520d,4,3,285000,19,0,1,2
1,1,3,1,2.0,156,3,2,229000,11,320i,4,3,615000,12,0,1,1
1,8,3,1,2.0,150,2,2,159647,14,320i,4,3,511000,13,0,1,1
8,1,3,1,3.0,306,2,2,192000,14,335i,2,3,1100000,13,0,1,1
1,1,3,1,2.5,192,1,2,381250,17,525i,4,3,500000,16,0,1,1
1,1,3,1,3.0,231,1,2,344000,17,530d,4,3,460000,16,0,1,1
4,2,3,1,2.0,177,3,1,180000,12,120i,2,3,620000,12,0,0,2
2,1,3,2,3.0,231,3,2,365000,20,30i,5,3,550000,19,0,1,1
1,4,3,1,2.2,170,2,2,333234,18,320i,4,3,300000,17,0,1,1
7,8,3,1,2.0,136,1,1,394000,19,520d,5,3,480000,20,0,1,2
1,1,3,1,2.5,204,3,2,127000,10,523i,4,3,1100000,10,0,1,1
1,6,3,1,2.0,136,2,2,110000,11,318d,4,3,515000,11,0,1,1
2,6,3,2,4.4,286,1,2,291449,20,4.4i,5,3,430000,19,0,0,1
2,1,3,2,3.0,286,3,1,255000,13,35d,5,3,1199000,12,0,1,1
1,1,3,2,4.4,407,3,2,93000,11,750Ld,4,3,800000,9,0,0,1
1,1,3,1,2.0,156,1,2,190000,14,320i,4,3,520000,12,0,1,1
1,6,3,1,3.0,231,3,2,235000,17,530d,4,2,660000,17,0,1,1
1,1,3,2,2.5,218,1,2,234000,11,325d,4,3,580000,11,0,1,1
1,8,3,1,3.0,231,2,2,388000,18,330i,4,3,530000,17,0,1,2
1,1,3,1,2.2,170,1,2,400000,18,320i,4,3,330000,17,0,1,1
1,3,3,1,2.9,193,3,1,364000,21,730Li,4,3,475000,19,0,0,1
1,6,3,1,2.0,129,1,2,215498,32,520d,4,3,220000,31,0,1,2
1,1,3,1,3.0,258,2,2,280000,17,530d,4,3,590000,14,0,1,1
2,6,3,2,2.5,192,3,2,152000,16,25i,5,3,450000,15,0,0,1
1,1,3,1,1.8,115,3,2,212000,18,316i,4,2,400000,16,0,1,2
1,9,3,1,1.8,113,1,2,310000,29,318d,4,3,150000,29,0,1,2
1,1,3,1,2.0,150,1,2,230000,14,320i,4,3,510000,13,0,0,1
3,2,3,1,2.0,170,4,2,220000,12,120i,3,3,590000,12,0,0,1
1,1,3,1,2.0,150,2,2,350000,32,520d,4,3,130000,29,0,0,2
1,3,3,1,2.0,136,2,2,192000,11,318d,4,3,629000,9,0,1,1
1,6,3,1,1.8,90,2,2,170000,37,316i,4,3,545000,35,0,1,2
2,1,3,2,3.0,231,3,2,198800,20,30i,5,3,530000,19,0,0,1
8,5,3,1,3.0,306,3,2,149000,14,335i,2,3,1030000,13,0,0,1
2,8,3,2,3.0,231,2,2,250000,20,30i,5,3,350000,17,0,1,1
1,6,3,1,2.0,156,3,2,179400,14,320i,4,3,540000,12,0,0,1
1,1,3,1,4.4,407,3,2,130000,11,750Ld,4,2,750000,12,0,1,1
1,7,3,1,2.5,150,1,2,250000,38,525i,4,3,85000,35,0,1,2
2,8,3,2,3.0,306,3,2,78400,9,35i,5,2,1400000,9,0,1,1
1,1,3,1,1.9,105,1,2,280000,21,316i,4,3,230000,21,0,1,2
2,1,3,2,3.0,245,3,1,104000,12,30d,5,3,1550000,9,0,1,1
2,1,3,2,3.0,272,2,2,320000,13,3.0si,5,3,650000,13,0,1,1
2,1,3,2,3.0,272,2,2,111135,13,30i,5,2,660000,13,0,1,1
2,6,3,2,3.0,235,1,1,143000,13,30d,5,3,1290000,11,0,1,1
2,7,3,2,3.0,231,4,2,262500,16,30i,5,3,585000,15,0,1,1
1,2,3,1,2.5,170,2,2,224000,24,523i,4,3,290000,20,0,1,1
1,8,3,1,2.0,150,2,2,407000,24,520d,4,3,230000,24,0,1,1
2,3,3,2,3.0,286,1,1,160000,13,35d,5,3,900000,12,0,1,1
1,1,3,1,2.5,218,3,2,216000,12,525i,4,3,680000,11,0,0,1
2,1,3,2,4.8,355,2,2,144000,13,4.8i,5,3,890000,12,0,1,1
2,1,3,2,3.0,306,1,1,220000,12,40d,5,3,1450000,9,0,0,1
2,3,3,2,3.0,306,2,2,212345,12,35i,5,2,1200000,11,0,1,1
1,8,3,1,1.9,118,2,2,400000,21,318d,4,2,320000,22,0,1,2
2,1,3,2,2.9,184,4,1,77700,20,30d,5,3,790000,18,0,1,1
2,1,3,2,4.4,286,3,2,302000,20,4.4i,5,3,450000,19,0,1,1
2,1,3,2,3.0,231,1,2,247200,16,30i,5,2,550000,16,0,1,1
4,5,3,1,3.0,231,2,2,300000,21,330i,2,3,630000,20,0,0,2
2,3,3,2,3.0,231,1,2,300000,20,30i,5,3,450000,18,0,0,1
1,8,3,1,2.0,129,1,2,210000,14,318d,4,3,510000,14,0,1,1
7,14,3,1,2.2,170,3,2,471770,19,520d,5,3,340000,19,0,1,1
1,1,3,2,2.5,218,2,2,307000,17,525i,4,2,700000,14,0,1,1
1,2,3,1,2.8,193,1,2,400000,24,528Li,4,3,250000,24,0,1,2
1,3,3,1,2.2,170,1,2,361500,19,520d,4,3,215000,19,0,0,1
1,1,3,1,2.5,170,3,2,250000,24,523i,4,3,300000,22,0,1,2
1,3,3,1,2.0,150,3,2,468111,24,520d,4,2,250000,22,0,1,2
3,2,3,1,1.6,115,2,2,110000,12,116i,3,3,500000,10,0,1,1
2,9,3,2,4.8,355,1,2,211000,13,48i,5,3,750000,13,0,0,1
2,6,3,2,3.0,231,3,2,200000,16,30i,5,3,450000,16,0,1,1
1,3,3,1,2.5,192,2,2,351000,17,525i,4,3,560000,16,0,1,2
3,2,3,1,1.6,115,1,2,139542,12,116i,5,2,450000,9,0,1,1
1,5,3,1,1.8,115,2,2,335000,29,318d,4,3,180000,26,0,1,2
2,1,3,2,3.0,231,1,2,340000,16,30i,5,3,515000,16,0,1,1
2,3,3,2,4.8,355,2,2,220000,13,48i,5,3,800000,13,0,1,1
1,8,3,1,2.0,136,2,2,187200,11,318d,4,3,615000,9,0,0,1
2,8,3,2,3.0,272,1,2,250000,13,30i,5,2,930000,11,0,1,1
3,2,3,1,2.0,156,1,2,170000,12,120i,3,2,385000,13,0,0,2
2,1,3,2,3.0,245,2,1,170000,12,30d,5,2,1400000,9,0,1,1
1,6,3,1,2.0,150,2,2,390000,24,520d,4,3,265000,23,0,1,1
2,1,3,2,3.0,306,3,2,148500,12,35i,5,2,1049999,9,0,1,1
1,4,3,1,2.2,170,1,2,198000,17,520d,4,3,500000,16,0,1,1
1,1,3,1,2.0,150,2,2,350000,21,320i,4,3,295000,21,0,0,2
1,1,3,2,2.0,245,3,2,170000,10,528Li,4,2,950000,9,0,1,1
1,1,3,1,3.5,245,1,2,320000,24,535i,4,3,255000,21,0,0,1
2,1,3,2,3.0,218,3,1,199000,16,30d,5,3,650000,16,0,1,1
3,2,3,1,1.6,115,2,2,170000,12,116i,3,3,450000,10,0,0,1
1,1,3,1,2.0,150,1,2,400000,24,520d,4,3,130000,22,0,0,2
7,6,3,1,2.0,177,3,1,280000,12,520d,5,3,620000,13,0,1,1
1,8,3,1,3.4,211,2,2,655000,32,535i,4,3,220000,33,0,1,2
1,1,3,1,2.5,170,1,2,262000,21,323i,4,3,295000,22,0,1,1
3,1,3,1,2.0,136,2,2,75000,12,118i,5,3,525000,9,0,1,1
3,1,3,1,2.0,177,3,1,192000,12,120i,3,3,590000,12,0,1,2
1,1,3,1,2.5,218,3,2,173000,12,525i,4,3,640000,11,0,1,1
1,1,3,1,3.0,258,1,2,195000,17,530d,4,3,599642,14,0,1,1
2,1,3,2,4.8,355,4,2,183000,13,4.8i,5,2,850000,11,0,1,1
1,1,3,1,2.0,163,2,1,252000,14,320i,4,3,500000,13,0,1,1
1,1,3,1,4.0,306,3,2,94000,14,740Li,4,3,1000000,12,0,0,1
2,1,3,2,3.0,269,4,1,203356,9,35d,5,2,1700000,10,0,1,1
1,1,3,1,2.0,136,2,2,130000,11,318d,4,2,700000,9,0,1,1
1,1,3,2,2.5,218,1,2,91000,14,325d,4,2,570000,12,0,1,1
2,2,3,2,2.0,177,2,1,202000,13,20d,5,2,750000,10,0,1,1
2,6,3,2,3.0,218,3,1,278000,16,30d,5,2,720000,17,0,0,1
1,2,3,1,2.0,156,2,2,144000,11,320i,4,3,700000,11,0,1,1
1,6,3,1,2.5,218,3,2,290000,14,325d,4,3,490000,15,0,0,1
1,8,3,1,2.5,192,2,2,251000,17,525i,4,3,400000,15,0,0,1
1,3,3,1,2.5,204,3,2,170000,10,523i,4,3,900000,10,0,1,1
2,1,3,2,4.8,355,4,2,99500,13,4.8i,5,3,1000000,11,0,1,1
2,6,3,2,3.0,272,1,2,125000,13,30i,5,3,690000,13,0,1,1
2,1,3,2,4.4,286,2,2,150000,20,4.4i,5,2,450000,20,0,1,1
2,6,3,2,3.0,286,3,1,250000,13,35d,5,2,1090000,11,0,1,1
1,1,3,1,6.0,544,4,2,112000,11,760Li,4,3,1400000,10,0,1,1
1,1,3,1,3.0,258,4,2,180000,10,528Li,4,2,900000,10,0,1,1
2,8,3,2,3.0,231,2,2,280000,16,30i,5,3,530000,16,0,0,1
2,1,3,2,3.0,235,3,1,242000,13,30d,5,3,950000,13,0,1,1
4,3,3,1,2.0,156,3,2,152163,12,120i,2,3,870000,10,0,0,1
1,8,3,1,2.0,163,2,1,308000,12,520d,4,3,649000,12,0,1,2
2,1,3,2,3.0,306,3,2,123000,12,35i,5,3,1100000,12,0,1,1
2,1,3,2,3.0,272,2,2,257734,13,30i,5,2,850000,12,0,1,1
2,3,3,2,3.0,231,3,2,288000,16,30i,5,3,540000,16,0,1,1
1,3,3,1,2.5,218,4,2,225000,14,325d,4,3,590000,15,0,1,2
4,2,3,2,2.5,218,3,2,106000,14,325d,2,3,700000,13,0,1,1
2,1,3,2,3.0,231,1,2,327000,20,30i,5,2,600000,17,0,0,1
2,2,3,2,2.0,177,2,1,190000,13,20d,5,3,735000,10,0,1,1
2,3,3,2,4.8,355,2,2,170000,13,4.8i,5,3,855000,12,0,0,1
1,8,3,1,2.5,170,1,2,380000,24,523i,4,3,160000,22,0,1,2
2,1,3,2,3.0,264,2,2,186000,13,30i,5,2,970000,11,0,1,1
1,8,3,1,2.5,218,2,2,179000,14,325d,4,3,490000,13,0,0,1
1,1,3,1,4.4,333,1,2,180000,18,745Li,4,1,500000,19,0,1,1
2,6,3,2,3.0,306,4,1,170000,12,40d,5,2,1700000,9,0,1,1
1,1,3,2,2.5,218,1,2,268000,17,525i,4,2,490000,14,0,1,1
2,2,3,2,3.0,218,1,2,111000,10,25i,5,2,950000,9,0,1,1
2,1,3,2,3.0,272,3,2,178000,13,3.0si,5,3,835000,12,0,1,1
2,1,3,2,3.0,235,2,1,197124,13,30d,5,3,1110000,11,0,1,1
2,1,3,2,3.0,231,3,2,260000,20,30i,5,3,490000,17,0,0,1
2,3,3,2,3.0,272,2,2,180000,13,30i,5,2,570000,13,0,1,1
1,1,3,1,2.0,150,1,2,300000,32,520d,4,3,150000,29,0,1,2
1,1,3,1,2.5,218,1,2,197000,14,325d,4,3,520000,12,0,0,1
2,2,3,2,3.0,306,3,2,105400,12,35i,5,2,1100000,11,0,1,1
1,1,3,1,3.0,258,1,2,205000,11,730Li,4,3,950000,9,0,0,1
2,8,3,2,3.0,306,1,2,173000,12,35i,5,3,1350000,11,0,0,1
2,1,3,2,2.5,192,2,2,261000,16,25i,5,2,435000,16,0,1,1
2,8,3,2,3.0,231,2,2,350000,20,30i,5,1,500000,17,0,1,1
2,4,3,2,3.0,306,3,2,91000,9,35i,5,2,1300000,9,0,1,1
2,2,3,2,3.0,306,2,2,164000,12,35i,5,3,1095000,9,0,1,1
2,6,3,2,3.0,286,3,1,212000,13,30sd,5,3,1200000,12,0,1,1
2,3,3,2,3.0,286,4,1,251300,13,30sd,5,3,999000,12,0,1,1
1,3,3,1,2.2,170,2,2,230000,19,520d,4,3,350000,18,0,1,1
2,1,3,2,2.0,184,1,1,123000,9,20d,5,2,950000,9,0,1,1
1,1,3,1,2.0,136,1,2,165000,11,318d,4,3,510000,10,0,1,1
2,8,3,2,3.0,218,2,1,231439,16,30d,5,3,580000,17,0,1,1
1,8,3,1,2.5,170,2,2,395000,24,523i,4,3,450000,21,0,0,2
2,1,3,2,2.5,218,3,2,174000,13,25i,5,3,650000,10,0,1,1
2,2,3,2,4.4,555,4,2,174500,10,X5_M,5,3,1250000,9,0,1,1
2,8,3,2,4.8,355,3,2,189000,13,4.8i,5,2,980000,12,0,1,1
2,4,3,2,2.0,177,1,1,176000,10,20d,5,3,790000,9,0,1,1
2,5,3,2,3.0,306,4,2,230000,12,35i,5,3,1083000,12,0,1,1
1,1,3,1,2.5,204,2,2,173000,10,523i,4,2,1170000,10,0,1,1
2,1,3,2,4.8,355,3,2,140000,13,48i,5,2,740000,13,0,1,1
1,1,3,1,3.0,258,3,2,240000,10,528Li,4,3,850000,9,0,1,1
3,2,3,1,1.6,115,2,2,130000,12,116i,5,3,500000,9,0,1,1
2,8,3,2,3.0,231,3,2,295000,20,30i,5,3,475000,17,0,1,1
1,1,3,1,2.5,218,1,2,280000,17,525i,4,3,510000,14,0,0,1
1,1,3,1,2.0,129,2,2,247000,14,318d,4,3,410000,14,0,0,1
1,1,3,1,2.5,170,2,2,342660,24,523i,4,3,205000,20,0,0,1
1,6,3,1,2.0,170,2,2,147500,14,320i,4,3,490000,12,0,1,1
1,1,3,1,2.0,156,3,2,161000,11,320i,4,3,680000,11,0,1,1
1,1,3,1,2.0,150,1,2,450000,24,520d,4,3,190000,24,0,0,1
1,8,3,2,2.5,192,1,2,223000,18,325d,4,3,320000,17,0,0,1
2,6,3,2,3.0,235,1,1,180000,13,30d,5,3,1025000,13,0,0,1
1,1,3,1,2.0,143,2,2,250000,18,318d,4,3,320000,16,0,1,1
1,1,3,1,2.5,192,1,2,262000,17,525i,4,3,435000,17,0,0,1
1,8,3,2,2.5,218,1,2,124000,11,325d,4,3,750000,11,0,1,1
1,1,3,1,2.8,193,2,2,338168,25,728Ld,4,3,265000,24,0,0,1
1,1,3,1,4.8,367,4,2,199000,14,750Li,4,3,630000,14,0,1,1
1,9,3,1,1.8,90,1,2,139500,37,316i,4,3,425000,36,0,0,2
1,3,3,1,2.0,150,1,2,300000,24,520d,4,3,195000,23,0,1,2
1,8,3,1,2.5,170,3,2,189000,24,523i,4,3,260000,23,0,1,1
2,1,3,2,3.0,235,3,1,210000,13,30d,5,2,1050000,12,0,1,1
1,1,3,2,3.0,218,1,2,155000,12,525i,4,3,670000,11,0,1,1
1,8,3,1,2.2,170,2,2,260000,19,520d,4,3,280000,20,0,0,1
2,2,3,2,2.0,184,3,1,160000,9,20d,5,2,1150000,9,0,1,1
1,12,3,1,2.0,156,3,2,250000,11,320i,4,1,650000,9,0,1,1
2,1,3,2,3.0,272,3,2,156000,13,3.0si,5,3,695000,12,0,1,1
2,1,3,2,2.5,218,2,2,149000,13,25i,5,3,600000,13,0,1,1
2,11,3,2,3.0,231,2,2,145000,16,30i,5,3,530000,15,0,0,1
2,8,3,2,3.0,231,1,2,307000,16,30i,5,3,500000,16,0,1,1
6,12,3,2,3.0,245,4,1,125000,10,Gran Turismo,5,3,1400000,9,0,1,1
1,8,3,1,2.9,184,2,1,315000,21,730Li,4,3,500000,21,0,1,1
2,1,3,2,3.0,272,3,2,148000,13,30i,5,2,900000,11,0,1,1
1,1,3,1,2.5,170,3,2,500000,24,523i,4,3,220000,22,0,0,2
2,3,3,1,2.0,150,3,2,57770,10,18i,5,2,775000,9,0,1,1
7,14,3,1,2.0,150,1,2,270000,32,520d,5,3,135000,24,0,1,2
2,6,3,2,3.0,218,4,1,380000,16,30d,5,3,730000,16,0,1,1
1,6,3,1,2.0,150,2,2,236000,14,320i,4,3,450000,13,0,1,1
2,6,3,2,3.0,245,3,1,225000,9,30d,5,3,1250000,10,0,0,1
1,2,3,1,2.0,150,1,2,190700,32,520d,4,3,260000,27,0,1,1
2,3,3,2,4.4,555,1,2,55000,10,X6_M,5,2,1600000,9,0,1,1
1,3,3,1,2.0,150,1,2,260000,32,520d,4,3,105000,29,0,1,2
2,8,3,2,3.0,231,1,2,312000,16,30i,5,3,560000,16,0,1,1
1,4,3,1,2.0,184,3,1,174000,10,520d,4,3,990000,10,0,1,1
1,8,3,1,2.5,192,1,2,300000,19,525i,4,3,295000,20,0,0,2
2,1,3,2,3.0,306,3,2,186000,12,35i,5,3,930000,12,0,0,1
1,1,3,1,2.2,170,1,2,250000,17,520d,4,3,450000,16,0,1,1
1,1,3,2,4.4,407,2,2,172000,11,750Li,4,3,680000,9,0,0,1
1,5,3,1,4.4,286,3,2,300000,24,540i,4,3,320000,23,0,1,1
1,1,3,1,2.5,204,1,2,149700,10,523i,4,3,950000,9,0,0,1
2,1,3,2,4.4,320,1,2,218000,16,4.4i,5,3,600000,15,0,1,1
1,6,3,1,2.0,136,2,2,111824,11,318d,4,3,650000,10,0,0,1
2,3,3,2,3.0,306,1,2,182000,12,35i,5,2,1150000,11,0,1,1
1,3,3,1,2.0,143,1,2,295000,18,318d,4,3,330000,17,0,1,2
2,1,3,2,4.8,360,1,2,150000,16,4.8is,5,3,730000,16,0,0,1
1,8,3,1,3.0,231,2,2,170000,17,530d,4,3,520000,17,0,1,1
4,1,3,1,2.5,192,3,2,300000,21,325d,2,3,600000,19,0,1,1
1,1,3,1,2.5,218,3,2,257000,14,325d,4,3,370000,15,0,1,1
2,1,3,2,4.8,355,1,2,230000,13,48i,5,2,765000,14,0,1,1
2,1,3,2,3.0,235,1,1,118000,12,30d,5,3,1300000,12,0,1,1
1,6,3,1,2.0,170,2,2,263000,14,320i,4,1,550000,13,0,1,2
1,6,3,1,2.0,136,1,2,214174,11,318d,4,2,510000,9,0,1,1
1,6,3,1,2.0,150,2,2,380518,29,320i,4,3,170000,27,0,0,2
1,1,3,1,2.0,150,1,2,411000,32,520d,4,3,130000,29,0,0,2
4,8,3,1,4.4,333,3,2,88500,16,645i,2,3,655000,16,0,1,1
2,6,3,2,3.0,231,1,2,200000,20,30i,5,3,490000,18,0,0,1
1,7,3,1,2.5,218,1,2,222105,14,325d,4,3,450000,13,0,1,1
1,1,3,1,2.0,177,3,1,280000,11,320i,4,3,590000,11,0,1,1
2,8,3,2,2.0,184,1,1,145000,9,20d,5,2,1030000,9,0,1,1
1,2,3,2,3.0,218,1,2,281000,12,525i,4,2,539000,11,0,1,1
1,3,3,1,2.0,150,1,2,322000,24,520d,4,3,285000,22,0,0,2
1,2,3,1,2.0,156,2,2,165000,11,320i,4,3,850000,10,0,1,1
2,1,3,2,3.0,272,1,2,227777,13,3.0si,5,3,850000,12,0,1,1
1,1,3,1,2.0,150,1,2,262000,32,520d,4,3,320000,25,0,1,2
1,3,3,1,3.0,188,1,2,1000,33,730Li,4,3,300000,31,0,1,1
1,1,3,1,2.0,150,1,2,228860,14,320i,4,3,480000,13,0,0,1
2,6,3,2,4.8,355,1,2,67539,13,48i,5,1,1500000,13,0,1,1
2,14,3,2,3.0,231,1,2,300000,20,30i,5,3,400000,18,0,1,1
2,2,3,2,3.0,231,1,1,225000,13,30d,5,3,880000,13,0,0,1
1,1,3,1,2.5,192,1,2,283000,21,325d,4,3,350000,19,0,0,1
1,3,3,1,2.5,170,1,2,400000,24,523i,4,3,140000,23,0,1,2
1,8,3,1,2.5,192,1,2,415000,32,525i,4,2,135000,30,0,1,2
2,4,3,1,2.0,150,3,2,123000,10,18i,5,3,670000,9,0,1,1
3,2,3,1,1.6,136,2,2,141000,8,116i,5,2,650000,9,0,1,1
7,3,3,1,1.8,115,1,2,293190,18,316i,5,3,360000,16,0,1,2
1,1,3,1,3.0,231,2,1,227000,14,330i,4,3,1030000,12,0,1,1
6,12,3,1,3.0,245,3,1,183000,10,Gran Turismo,5,3,1250000,10,0,1,1
1,6,3,1,3.5,245,1,2,360000,19,535i,4,3,330000,19,0,0,1
3,1,3,1,1.6,115,2,2,127038,12,116i,5,3,495000,9,0,1,1
2,8,3,2,3.0,245,1,1,218000,12,30d,5,1,1400000,9,0,1,1
2,5,3,2,2.0,177,2,1,180000,10,20d,5,3,750000,11,0,1,1
2,4,3,2,3.0,306,3,2,186000,9,35i,5,3,1150000,9,0,0,1
2,8,3,2,3.0,231,1,2,329000,16,30i,5,3,650000,16,0,1,1
1,8,3,1,3.0,231,1,2,290000,19,530d,4,3,370000,17,0,0,1
1,6,3,1,2.5,192,1,2,255555,19,525i,4,3,800000,18,0,0,1
1,1,3,1,2.5,170,2,2,350000,24,523i,4,3,240000,21,0,0,1
2,6,3,2,3.0,272,1,2,169000,13,30i,5,3,870000,12,0,1,1
1,14,3,1,2.2,170,1,2,289000,19,520d,4,3,245000,19,0,1,1
1,2,3,1,2.0,156,3,2,125000,11,320i,4,3,750000,9,0,1,1
1,1,3,1,2.0,177,1,1,291000,14,320i,4,3,550000,12,0,1,2
2,6,3,2,3.0,272,2,2,209000,13,3.0si,5,3,770000,12,0,1,1
1,1,3,1,2.0,150,1,2,290000,32,520d,4,3,197000,30,0,1,2
1,8,3,2,2.5,192,1,2,133000,18,325d,4,3,370000,18,0,0,1
3,2,3,1,1.6,115,1,2,182000,12,116i,5,3,420000,11,0,1,1
3,1,3,1,1.6,115,2,2,170000,12,116i,5,3,400000,11,0,0,1
1,1,3,1,2.0,150,1,2,350000,32,520d,4,3,90000,30,0,0,2
4,5,3,1,2.5,218,1,2,97000,14,325d,2,2,850000,12,0,1,1
1,8,3,1,2.5,192,1,2,257000,19,525i,4,3,360000,17,0,0,1
2,6,3,2,3.0,306,1,2,75500,9,35i,5,3,945000,9,0,1,1
2,3,3,2,4.4,555,3,2,145000,10,X5_M,5,3,1500000,9,0,1,1
3,2,3,1,1.6,115,1,2,128000,12,116i,5,3,420000,9,0,1,1
1,1,3,1,2.0,156,1,2,118000,11,320i,4,3,660000,12,0,1,1
2,6,3,2,3.0,231,1,2,383000,16,30i,5,3,515000,16,0,0,1
1,8,3,1,2.5,192,1,2,480000,19,525i,4,3,270000,19,0,0,1
1,6,3,1,2.0,170,1,2,171000,12,520d,4,2,680000,12,0,1,2
1,8,3,1,2.8,193,1,2,419600,24,528Li,4,3,235000,22,0,0,1
1,3,3,1,2.5,192,1,2,365000,19,525i,4,3,450000,17,0,0,2
2,9,3,2,3.0,272,1,2,230000,13,30i,5,2,520000,13,0,1,1
1,3,3,1,3.0,326,2,2,144677,11,740Li,4,2,795000,10,0,0,1
2,6,3,2,3.0,235,2,1,206000,13,30d,5,3,1000000,11,0,1,1
1,1,3,1,2.5,218,1,2,245900,17,525i,4,2,470000,14,0,1,1
3,2,3,1,1.6,102,1,2,300000,29,Competition,3,2,165000,25,0,0,2
2,1,3,2,3.0,264,1,2,177500,13,30i,5,3,850000,11,0,1,1
2,6,3,2,3.0,245,1,1,103700,12,30d,5,3,1600000,9,0,1,1
1,1,3,1,2.0,129,1,2,220000,32,520d,4,3,120000,31,0,0,2
1,6,3,1,2.0,245,3,2,130000,10,528Li,4,3,950000,9,0,0,1
1,11,3,1,2.0,143,1,2,160000,11,318d,4,3,560000,9,0,1,1
1,3,3,1,2.0,150,1,2,480577,24,520d,4,3,180000,22,0,0,2
7,8,3,1,2.0,163,1,1,230000,14,320i,5,3,560000,13,0,0,1
7,14,3,1,2.0,150,1,2,300000,32,520d,5,3,130000,27,0,0,1
2,1,3,2,3.0,218,1,1,320000,16,30d,5,3,680000,16,0,1,1
3,1,3,1,1.6,115,2,2,158000,12,116i,5,3,440000,10,0,1,1
1,14,3,1,2.5,170,1,2,350000,21,323i,4,3,270000,21,0,1,1
1,1,3,1,3.4,211,1,2,346728,33,735Li,4,3,120000,30,0,0,2
1,6,3,1,2.0,150,2,2,280000,21,320i,4,3,280000,20,0,1,2
1,3,3,1,2.0,150,1,2,240000,21,320i,4,3,220000,22,0,1,1
2,1,3,2,3.0,306,1,2,154000,12,35i,5,2,1000100,12,0,1,1
1,3,3,1,2.0,136,1,2,108500,11,318d,4,2,650000,10,0,1,1
